date,open,high,low,close,volume,adj_close,price_change,price_change_abs,volume_change,volume_ma_5,unusual_volume,ma_5,price_to_ma5,ma_10,price_to_ma10,ma_20,price_to_ma20,rsi,bb_middle,bb_upper,bb_lower,bb_position,macd,macd_signal,macd_histogram,volatility_20,volatility_5,price_spike,sentiment_score,article_count,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_abs,high_news_volume,low_news_volume,sentiment_ma_3,news_count_ma_3,sentiment_ma_7,news_count_ma_7,sentiment_change,news_count_change,sentiment_volatility,high_impact_news,next_day_return,target
2025-02-03,592.6699829101562,600.2899780273438,590.489990234375,597.77001953125,65857200,594.220458984375,-0.006729566554251942,0.006729566554251942,-0.01066145486720882,50663220.0,0,602.1920043945313,0.992656852248101,603.7539978027344,0.9900887144544598,596.452001953125,1.0022097630216833,63.7925257122652,596.452001953125,614.302222125504,578.6017817807459,0.5369188045132487,1.9973346480207965,2.165041161955482,-0.1677065139346854,0.008932293216146645,0.006982399723370816,0,0.196,9,1,0,0,0.196,1,0,0.03,5.666666666666667,-0.04757142857142856,7.714285714285714,0.353,1.25,0.16631882749993285,0,0.006708281838506247,1
2025-02-04,597.8300170898438,602.2999877929688,597.280029296875,601.780029296875,33457800,598.2066650390625,0.006708281838506247,0.006708281838506247,-0.491964432134983,48468120.0,0,601.6440063476563,1.0002260854388703,603.627001953125,0.9969402086880244,596.9435028076172,1.008102151152513,65.64947950949559,596.9435028076172,614.8131048287145,579.0739007865199,0.6353283213455931,1.8960028828543045,2.110833524368282,-0.21483064151397757,0.008633579263243242,0.006394076431805012,0,0.142,9,1,0,0,0.142,1,0,0.06033333333333333,7.333333333333333,-0.043285714285714275,7.714285714285714,-0.05400000000000002,0.0,0.17142414676829554,0,0.004054540342757651,1
2025-02-05,600.6400146484375,604.3699951171875,598.5800170898438,604.219970703125,30653100,600.6321411132812,0.004054540342757651,0.004054540342757651,-0.08382798629915889,47163260.0,0,602.1260009765625,1.0034776271464219,603.4049987792969,1.001350621763951,597.3865020751953,1.0114389404584665,60.5069376552788,597.3865020751953,615.5280345546696,579.2449695957209,0.6883376896538714,1.9607025625099368,2.0806290361682276,-0.11992647365829079,0.00859092692393925,0.006335007756901452,0,-0.016,8,0,0,1,0.016,0,0,0.10733333333333332,8.666666666666666,-0.010857142857142853,7.571428571428571,-0.15799999999999997,-0.11111111111111116,0.14709116059032765,0,0.003475616038725038,1
2025-02-06,605.989990234375,606.4500122070312,602.6300048828125,606.3200073242188,35771500,602.7197265625,0.003475616038725038,0.003475616038725038,0.16697821753754116,46461300.0,0,602.3820068359375,1.006537380671388,603.0619995117188,1.0054024425600316,598.2710021972656,1.0134537777986758,63.24909962067837,598.2710021972656,616.3397694751634,580.2022349193678,0.7227325473608515,2.1321817888875785,2.0909885079343464,0.04119328095323205,0.008120070806019567,0.006045112216187789,0,0.212,8,1,0,0,0.212,0,0,0.11266666666666665,8.333333333333334,0.03585714285714286,7.571428571428571,0.22799999999999998,0.0,0.15987435542891035,0,-0.009153562023232031,0
2025-02-07,606.8900146484375,608.1300048828125,600.0499877929688,600.77001953125,50788500,597.2026977539062,-0.009153562023232031,0.009153562023232031,0.41980347483331704,43305620.0,0,602.1720092773437,0.9976717786205702,602.3420043945313,0.997390212119008,598.8350036621093,1.003231300537389,52.899477744504225,598.8350036621093,616.4481484572221,581.2218588669965,0.554931015774014,1.8547042414245425,2.043552446258195,-0.1888482048336524,0.008463274865914383,0.00710728520448173,0,-0.135,7,0,1,0,0.135,0,0,0.02033333333333333,7.666666666666667,0.041857142857142864,7.0,-0.347,-0.125,0.15110198385133652,0,0.0067912111491030824,1
2025-02-10,604.030029296875,605.5,602.739990234375,604.8499755859375,26048700,601.2584228515625,0.0067912111491030824,0.0067912111491030824,-0.4871142089252488,35343920.0,0,603.5880004882813,1.0020907889100434,602.8900024414063,1.0032509630887796,600.0530029296875,1.0079942482294553,51.67846886030764,600.0530029296875,615.5688932953666,584.5371125640085,0.6545825777056538,1.9034466501753968,2.0154463415524666,-0.11199969137706978,0.007630541138688897,0.006618538470086949,0,-0.152,8,0,1,0,0.152,0,0,-0.18433333333333335,4.666666666666667,-0.049999999999999996,6.571428571428571,0.12900000000000003,1.0,0.1744295464268216,0,0.000760555495121995,1
2025-02-11,602.5499877929688,605.8599853515625,602.4299926757812,605.3099975585938,30056700,601.7156982421875,0.000760555495121995,0.000760555495121995,0.15386564396687752,34663700.0,0,604.293994140625,1.001681306496209,602.9690002441406,1.0038824505298038,601.2490020751953,1.0067542656526365,48.885375627329914,601.2490020751953,614.1799859801229,588.3180181702678,0.6570257728745187,1.9517890573781642,2.0026840273352557,-0.05089496995709153,0.007635496876029495,0.006163943596646858,0,0.085,11,0,0,1,0.085,1,0,-0.116,7.666666666666667,-0.05814285714285715,6.857142857142857,0.237,0.375,0.16505093009071342,0,-0.0032215099947072723,0
2025-02-12,599.2000122070312,604.5499877929688,598.510009765625,603.3599853515625,45076100,599.7772827148438,-0.0032215099947072723,0.0032215099947072723,0.49970222945300047,37548300.0,0,604.1219970703125,0.9987386459648127,603.1239990234375,1.0003912733177707,602.3075012207031,1.0017474199287346,43.52319041055551,602.3075012207031,611.632639990283,592.9823624511232,0.5564326256619778,1.8272991927840394,1.9675390802105994,-0.14023988742656002,0.007725395720681338,0.006176193638316626,0,0.005,8,0,0,1,0.005,0,0,-0.020666666666666663,9.0,-0.055142857142857146,6.857142857142857,-0.08,-0.2727272727272727,0.16613190399140548,0,0.010557536581541571,1
2025-02-13,604.47998046875,609.9400024414062,603.2000122070312,609.72998046875,40921300,606.1094970703125,0.010557536581541571,0.010557536581541571,-0.0921730140806325,38578260.0,0,604.8039916992187,1.0081447689452108,603.5929992675781,1.0101674161373952,603.1549987792969,1.0109009818417487,51.632058898105555,603.1549987792969,611.8969959831585,594.4130015754353,0.8760571832800832,2.168108904800647,2.0077152146854718,0.16039369011517524,0.007031297973907639,0.007838209538115853,0,-0.076,8,0,0,1,0.076,0,0,0.004666666666666666,9.0,-0.09628571428571428,6.857142857142857,-0.081,0.0,0.11748718268491307,0,-4.9150054415414424e-05,0
2025-02-14,609.9400024414062,610.989990234375,609.0700073242188,609.7000122070312,26910400,606.0796508789062,-4.9150054415414424e-05,4.9150054415414424e-05,-0.34238648332286614,33802640.0,0,606.589990234375,1.0051270578524625,604.3809997558594,1.0088007605356892,604.0579986572266,1.0093401851516683,61.389235450792924,604.0579986572266,611.4127838868792,596.7032134275739,0.8835607277189764,2.4068256721852777,2.087636243627141,0.3191894285581367,0.006996604076481965,0.005579069104979485,0,0.406,7,1,0,0,0.406,0,0,0.11166666666666668,7.666666666666667,-0.018999999999999986,6.857142857142857,0.48200000000000004,-0.125,0.22052966542697466,0,0.0029358340027980656,1
2025-02-18,610.8800048828125,611.489990234375,608.3800048828125,611.489990234375,26749000,607.8590087890625,0.0029358340027980656,0.0029358340027980656,-0.005997681193887883,33942700.0,0,607.9179931640625,1.0058757877057087,605.7529968261719,1.0094708461010709,604.7534973144532,1.0111392376395287,58.29958631436038,604.7534973144532,612.1595687696763,597.34742585923,0.9547952960385578,2.696298870170722,2.209489446502861,0.48680942366786084,0.0067164409106103004,0.005169943434384526,0,-0.288,6,0,1,0,0.288,0,0,-0.028666666666666656,6.333333333333333,0.04000000000000003,6.571428571428571,-0.45399999999999996,-0.4,0.21299217513013644,0,0.0023549076262954216,1
2025-02-19,610.0800170898438,613.22998046875,609.5599975585938,612.9299926757812,31011100,609.2904663085938,0.0023549076262954216,0.0023549076262954216,0.1593367976372948,34133580.0,0,609.4419921875,1.0057232690444609,606.8679931640625,1.0099889919718998,605.2474975585938,1.01269314643708,63.654268729558694,605.2474975585938,613.4503135741518,597.0446815430357,0.9682840077490674,2.997284994641973,2.3671734862979914,0.6301115083439814,0.006458340152030685,0.005108021548051777,0,0.197,8,1,0,0,0.197,0,0,0.025000000000000012,8.0,0.06742857142857146,6.571428571428571,0.485,0.33333333333333326,0.2199817091963612,0,-0.00416032470826988,0
2025-02-20,611.5399780273438,611.6799926757812,607.02001953125,610.3800048828125,36554000,606.755615234375,-0.00416032470826988,0.00416032470826988,0.1787392256321123,32429160.0,0,610.84599609375,0.9992371379792657,607.4839965820313,1.0047672174363036,605.4444976806641,1.0081518739059572,56.66838919350684,605.4444976806641,613.9515076427937,596.9374877185345,0.7900847197851931,3.009085207556609,2.4956372541359184,0.5134479534206906,0.006446978991937987,0.005381557817143815,0,-0.105,8,0,1,0,0.105,0,0,-0.06533333333333331,7.333333333333333,0.0632857142857143,6.571428571428571,-0.302,0.0,0.22337988143199353,0,-0.017104102948802602,0
2025-02-21,610.1599731445312,610.2999877929688,599.469970703125,599.9400024414062,76519800,596.3776245117188,-0.017104102948802602,0.017104102948802602,1.093335886633474,39548860.0,1,608.8880004882812,0.9853043613280285,606.84599609375,0.9886198579263974,604.9539978027344,0.9917117741521841,48.01099306992326,604.9539978027344,613.5465784807886,596.3614171246802,0.20823693432788434,2.2062089526649515,2.437722227434381,-0.2315132747694295,0.007407393346138354,0.008256505179024622,1,0.001,7,0,0,1,0.001,0,0,0.031000000000000003,7.666666666666667,0.0054285714285714475,6.571428571428571,0.106,-0.125,0.16451226615145076,0,-0.004550422471648163,0
2025-02-24,602.02001953125,603.030029296875,596.489990234375,597.2100219726562,50737200,593.663818359375,-0.004550422471648163,0.004550422471648163,-0.33694024291751934,44314220.0,0,606.3900024414063,0.9848612601926314,606.4899963378906,0.9846988830462683,604.4160003662109,0.9880777835312291,49.3905104300771,604.4160003662109,613.5441909075356,595.2878098248863,0.10528987859465926,1.3485703051628661,2.2198034446198105,-0.8712331394569444,0.007441038253480587,0.008069725666208172,0,-0.098,9,0,0,1,0.098,1,0,-0.09866666666666667,4.666666666666667,-0.07014285714285713,6.142857142857143,0.406,2.0,0.27555848052723086,0,-0.004973177992678157,0
2025-02-25,597.1500244140625,597.8900146484375,589.5599975585938,594.239990234375,58266500,590.71142578125,-0.004973177992678157,0.004973177992678157,0.14839801959903198,50617720.0,0,602.9400024414062,0.9855706833651716,605.4289978027343,0.9815188773432273,604.1595001220703,0.983581306119177,41.603501712794305,604.1595001220703,614.1337988087121,594.1852014354286,0.00274649880997768,0.4388330391900581,1.8634937344220521,-1.424660695231994,0.006837716087091898,0.007056107373924178,0,-0.177,11,0,1,0,0.177,1,0,-0.25966666666666666,7.666666666666667,-0.05428571428571427,6.857142857142857,-0.07899999999999999,0.22222222222222232,0.26387857958141436,0,0.0005048259926943022,1
2025-02-26,595.9299926757812,599.5800170898438,591.8599853515625,594.5399780273438,43321600,591.0096435546875,0.0005048259926943022,0.0005048259926943022,-0.256492152437507,53079820.0,0,599.2619995117187,0.9921202721210046,604.3519958496094,0.9837643990759529,603.660498046875,0.9848913088581407,38.68100528277325,603.660498046875,614.5183032195284,592.8026928742215,0.08000167278271708,-0.2553078531417441,1.4396233738722177,-1.6949312270139618,0.006508689360857598,0.006560066052032615,0,-0.076,11,0,0,1,0.076,1,0,-0.11699999999999999,10.333333333333334,-0.09328571428571429,7.285714285714286,0.10099999999999999,0.0,0.23960781448422092,0,-0.01596190430433686,0
2025-02-27,596.8499755859375,598.02001953125,584.6500244140625,585.0499877929688,74196700,581.5759887695312,-0.01596190430433686,0.01596190430433686,0.7126952836460334,60608360.0,0,594.19599609375,0.984607758448547,602.52099609375,0.9710034863281962,602.8224975585938,0.9705178392684365,28.793558374794316,602.8224975585938,616.5020522299471,589.1429428872405,-0.14960118193185223,-1.5152501940398224,0.8485258941463271,-2.3637760881861496,0.007306657163266304,0.007726588015417162,1,-0.028,8,0,0,1,0.028,0,0,-0.09366666666666666,10.0,-0.08228571428571427,7.285714285714286,0.048,-0.2727272727272727,0.24074517252738042,0,0.015605512474676564,1
2025-02-28,585.5599975585938,594.719970703125,582.4400024414062,594.1799926757812,88744100,590.6517944335938,0.015605512474676564,0.015605512474676564,0.19606532365994722,63053220.0,0,593.043994140625,1.001915538385651,600.9659973144531,0.9887081720613202,602.2794982910157,0.9865519154508546,43.867451389338534,602.2794982910157,616.4420674376629,588.1169291443684,0.214052389387562,-1.7888683042085631,0.32095939745571916,-2.1098277016642824,0.008118265299452719,0.011472024159699922,0,0.122,6,1,0,0,0.122,0,0,0.00600000000000001,8.333333333333334,-0.06499999999999999,7.142857142857143,0.15,-0.25,0.25181143738917033,0,-0.017519898469909534,0
2025-03-03,596.1799926757812,597.3400268554688,579.9000244140625,583.77001953125,74249200,580.3036499023438,-0.017519898469909534,0.017519898469909534,-0.16333367514009378,67755620.0,0,590.3559936523437,0.988844063256903,598.372998046875,0.9755955255947545,601.3769989013672,0.9707222268189792,32.45090048799722,601.3769989013672,617.785256142305,584.9687416604294,-0.0365280148762118,-2.777724530521027,-0.29885977623942994,-2.4788647542815974,0.008891405492181226,0.013512882665671206,0,0.243,11,1,0,0,0.243,1,0,0.2826666666666667,5.0,0.09842857142857145,7.285714285714286,-0.15800000000000003,4.5,0.20265805119532207,0,-0.011836911709231068,0
2025-03-04,579.7100219726562,585.3900146484375,572.25,576.8599853515625,109648200,573.4346313476562,-0.011836911709231068,0.011836911709231068,0.47675934555523836,78031960.0,0,586.8799926757813,0.982926650338625,594.9099975585938,0.9696592555494018,600.3314971923828,0.9609024148314866,28.612213097378273,600.3314971923828,620.0402127571316,580.622781627634,-0.09546021057814906,-4.049498443762218,-1.049067285489903,-3.000431158272315,0.009120393462801718,0.013919435451998486,0,-0.135,7,0,1,0,0.135,0,0,0.16966666666666672,6.666666666666667,0.10442857142857144,6.714285714285714,-0.378,-0.36363636363636365,0.19356209782466655,0,0.010747863198125485,1
2025-03-05,576.6900024414062,584.8800048828125,573.0800170898438,583.0599975585938,71230500,579.5978393554688,0.010747863198125485,0.010747863198125485,-0.3503723727338889,83613740.0,0,584.5839965820312,0.9973930195962462,591.922998046875,0.9850267678101275,599.3954956054688,0.9727467120346408,35.65573593736387,599.3954956054688,620.5403267702359,578.2506644407017,0.1137236112318945,-4.522123718634248,-1.7437376681392813,-2.7783860504949667,0.009358925091051429,0.01572381536007595,0,-0.249,6,0,1,0,0.249,0,0,-0.046999999999999986,8.0,0.07971428571428574,6.0,-0.11399999999999999,-0.1428571428571429,0.22835623798918103,0,-0.017751133038238276,0
2025-03-06,575.47998046875,580.1699829101562,570.1199951171875,572.7100219726562,80094900,569.309326171875,-0.017751133038238276,0.017751133038238276,0.12444669067323688,84793380.0,0,582.1160034179687,0.9838417404948773,588.1559997558594,0.9737382976801823,597.8199981689453,0.9579974302077581,25.23414934109897,597.8199981689453,621.9378603124651,573.7021360254255,-0.020568034738431586,-5.638104613459291,-2.522664068187096,-3.1154405452721945,0.009926182627172524,0.016086175846668237,0,-0.135,8,0,1,0,0.135,0,0,-0.17299999999999996,7.0,0.06442857142857143,6.0,0.11399999999999999,0.33333333333333326,0.24004989560704343,0,0.005604862520902865,1
2025-03-07,570.9000244140625,577.3900146484375,565.6300048828125,575.9199829101562,81158800,572.500244140625,0.005604862520902865,0.005604862520902865,0.013282993049495095,83276320.0,0,578.4640014648437,0.995602114309196,585.7539978027344,0.9832113567650119,596.2999969482422,0.9658225488137058,28.323881438776795,596.2999969482422,621.945724987912,570.6542689085725,0.10266259537336156,-6.19926548759031,-3.2580243888918137,-2.9412410986984963,0.010006181343226837,0.013415629056057874,0,-0.232,7,0,1,0,0.232,0,0,-0.20533333333333334,7.0,0.013857142857142873,6.142857142857143,-0.097,-0.125,0.26216942904123963,0,-0.02663558528182819,0
2025-03-10,567.5900268554688,569.5399780273438,555.5900268554688,560.5800170898438,99326600,557.2513427734375,-0.02663558528182819,0.02663558528182819,0.22385496089148682,88291800.0,0,573.8260009765625,0.9769163755839294,582.0909973144531,0.9630453308437119,594.2904968261719,0.9432760915472146,22.171190870674337,594.2904968261719,624.3755168304762,564.2054768218676,-0.06025357024035791,-7.755927674283043,-4.1576442299404714,-3.598283444342572,0.011296465893229883,0.015761209117315697,1,-0.076,8,0,0,1,0.076,0,0,-0.042,4.666666666666667,-0.12528571428571428,6.0,-0.296,3.0,0.16806518009958166,0,-0.008312879584754462,0
2025-03-11,559.4000244140625,564.02001953125,552.02001953125,555.9199829101562,88102100,552.6189575195312,-0.008312879584754462,0.008312879584754462,-0.11300598228470515,83982580.0,0,569.6380004882812,0.9759180083379863,578.2589965820313,0.9613684978462657,591.8439971923829,0.9393015482920422,19.896480598169404,591.8439971923829,625.9964466644367,557.691547720329,-0.025936131047092355,-9.24790815401002,-5.175732489952624,-4.072175664057395,0.011082492422545819,0.01562348487136575,0,0.406,7,1,0,0,0.406,0,0,0.18333333333333335,5.666666666666667,-0.04799999999999998,6.0,0.48200000000000004,-0.125,0.261353528131278,0,0.005306541044969082,1
2025-03-12,562.1699829101562,563.1099853515625,553.6900024414062,558.8699951171875,69588200,555.5514526367188,0.005306541044969082,0.005306541044969082,-0.2101414154713679,83654120.0,0,564.8,0.9895006995700912,574.6919982910156,0.9724687254722902,589.5219970703125,0.9480053295628439,22.91511816138346,589.5219970703125,626.0516376066018,552.9923565340232,0.08045026582352113,-10.081021309901644,-6.156817602603822,-3.9242037072978215,0.01123409463083921,0.014177308621134813,0,0.022,9,0,0,1,0.022,1,0,0.11733333333333336,8.0,-0.009285714285714267,6.428571428571429,-0.384,0.2857142857142858,0.2462523869838385,0,-0.01333049237232553,0
2025-03-13,558.489990234375,559.1099853515625,549.6799926757812,551.4199829101562,74079400,548.1456909179688,-0.01333049237232553,0.01333049237232553,0.06453967770397862,82451020.0,0,560.5419921875,0.9837264479655746,571.3289978027344,0.9651531517406854,586.9249969482422,0.9395067270559325,23.659048646556656,586.9249969482422,626.5651013079565,547.2848925885279,0.052157914168243065,-11.1987721561959,-7.165231001692506,-4.033541154503395,0.01142663762787291,0.013569888037706073,0,-0.074,7,0,0,1,0.074,0,0,0.11800000000000001,7.666666666666667,-0.0005714285714285482,6.285714285714286,-0.096,-0.2222222222222222,0.24210662743431685,0,0.020655788693630495,1
2025-03-14,556.1099853515625,563.8300170898438,551.489990234375,562.8099975585938,62660300,559.4680786132812,0.020655788693630495,0.020655788693630495,-0.15414676684746365,78751320.0,0,557.9199951171875,1.0087647019002772,568.1919982910156,0.9905278484234034,584.5789978027344,0.9627612344508371,32.92972356092491,584.5789978027344,624.0898133299198,545.068182275549,0.22451846470794157,-11.056910488468134,-7.943580785271792,-3.1133297031963414,0.012312450897520892,0.018107146441427125,0,0.166,10,1,0,0,0.166,1,0,0.038000000000000006,8.666666666666666,0.056285714285714314,6.714285714285714,0.24,0.4285714285714286,0.22481526808005015,0,0.007711353519474162,1
2025-03-17,562.7899780273438,569.7100219726562,562.3499755859375,567.1500244140625,49008700,563.7823486328125,0.007711353519474162,0.007711353519474162,-0.2178668151923946,68687740.0,0,559.2339965820313,1.0141551262627326,566.5299987792969,1.00109442683724,582.4514984130859,0.973729187682214,36.737508799986614,582.4514984130859,620.8330325088449,544.0699643173269,0.30066620108451875,-10.480026716432121,-8.450877211880401,-2.02914950455172,0.012560758304855986,0.01352910079605861,0,-0.228,9,0,1,0,0.228,1,0,0.08166666666666665,4.666666666666667,0.10928571428571432,6.714285714285714,-0.703,2.0,0.2557216678902503,0,-0.010808436249554187,0
2025-03-18,564.7999877929688,565.02001953125,559.0599975585938,561.02001953125,66041400,557.688720703125,-0.010808436249554187,0.010808436249554187,0.3475444155833556,64275600.0,0,560.25400390625,1.0013672648828196,564.9460021972657,0.9930506939588098,579.9279998779297,0.9673959864833916,34.475754133977674,579.9279998779297,616.8807111679649,542.9752885878944,0.24415976951901736,-10.388450097760142,-8.83839621374116,-1.5500538840189826,0.012564053624758589,0.014059053749941559,0,0.001,7,0,0,1,0.001,0,0,0.08266666666666667,6.333333333333333,0.05142857142857144,6.714285714285714,0.229,-0.2222222222222222,0.22083769088243466,0,0.010890850841058342,1
2025-03-19,562.8300170898438,570.9500122070312,561.6300048828125,567.1300048828125,66556000,563.762451171875,0.010890850841058342,0.010890850841058342,0.007792081936482287,63669160.0,0,561.906005859375,1.0092969268328926,563.3530029296875,1.0067045030974946,577.6380004882812,0.9818086836451441,41.43240582244247,577.6380004882812,611.5292005374667,543.7468004390958,0.3449745717145049,-9.718872628390386,-9.01449310520785,-0.7043795231825367,0.012938649724975066,0.014607740335933215,0,0.42,6,1,0,0,0.42,0,0,0.06433333333333334,7.333333333333333,0.10828571428571429,6.285714285714286,0.419,-0.1428571428571429,0.2597965321077981,0,-0.0028917790177164227,0
2025-03-20,563.3300170898438,570.5700073242188,562.5999755859375,565.489990234375,62958200,562.1322021484375,-0.0028917790177164227,0.0028917790177164227,-0.05405673417873669,61444920.0,0,564.7200073242187,1.001363477298785,562.6309997558594,1.0050814663247425,575.3934997558594,0.9827882839731654,35.225051753196496,575.3934997558594,605.9349072796122,544.8520922321065,0.33786749982327846,-9.212139824816632,-9.054022737992721,-0.15811708682391057,0.012939878394909411,0.012240117346941056,0,-0.229,7,0,1,0,0.229,0,0,0.06400000000000002,6.666666666666667,0.08614285714285716,6.285714285714286,-0.649,0.16666666666666674,0.28345101197645467,0,-0.0026702678945725866,0
